Detailed Statistics Departures  
Origin Airport: Atlanta, GA: Hartsfield-Jackson Atlanta International (ATL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","10/24/2015","0749","N596AS","SEA","07:00","06:55","325","334","-5","07:08","13","0","0","0","0","0"
"AS","10/24/2016","0749","N532AS","SEA","07:00","07:01","320","319","1","07:16","15","0","0","0","0","0"
"AS","10/24/2016","0777","N442AS","SEA","18:40","18:47","325","311","7","18:55","8","0","0","0","0","0"
"AS","10/24/2017","0745","N260AK","SEA","16:13","16:18","325","315","5","16:36","18","0","0","0","0","0"
"AS","10/24/2018","0745","N587AS","SEA","15:20","15:18","333","329","-2","15:41","23","0","0","0","0","0"
"AS","10/24/2019","0085","N277AK","SEA","06:30","06:24","335","336","-6","06:35","11","0","0","0","0","0"
"AS","10/24/2019","0745","N296AK","SEA","15:05","15:03","340","335","-2","15:18","15","0","0","0","0","0"
"AS","10/25/2015","0745","N559AS","SEA","18:40","19:11","325","331","31","19:30","19","31","0","6","0","0"
"AS","10/25/2015","0749","N596AS","SEA","07:00","06:51","325","329","-9","07:06","15","0","0","0","0","0"
"AS","10/25/2016","0749","N612AS","SEA","07:00","06:56","320","314","-4","07:05","9","0","0","0","0","0"
"AS","10/25/2016","0777","N472AS","SEA","18:40","18:36","325","321","-4","18:46","10","0","0","0","0","0"
"AS","10/25/2017","0745","N433AS","SEA","16:13","16:24","325","333","11","16:36","12","11","0","8","0","0"
"AS","10/25/2018","0085","N273AK","SEA","06:20","06:27","334","322","7","06:40","13","0","0","0","0","0"
"AS","10/25/2018","0745","N428AS","SEA","15:20","15:18","333","338","-2","15:37","19","0","0","0","0","0"
"AS","10/25/2019","0085","N440AS","SEA","06:30","06:24","335","315","-6","06:35","11","0","0","0","0","0"
"AS","10/25/2019","0745","N288AK","SEA","15:05","15:07","340","326","2","15:22","15","0","0","0","0","0"
"AS","10/26/2015","0745","N587AS","SEA","18:40","18:35","325","306","-5","18:48","13","0","0","0","0","0"
"AS","10/26/2015","0749","N596AS","SEA","07:00","06:55","325","309","-5","07:09","14","0","0","0","0","0"
"AS","10/26/2016","0777","N495AS","SEA","18:40","18:35","325","321","-5","18:50","15","0","0","0","0","0"
"AS","10/26/2017","0085","N587AS","SEA","06:45","06:38","331","346","-7","06:51","13","0","0","0","0","0"
"AS","10/26/2017","0745","N272AK","SEA","16:13","16:59","325","318","46","17:10","11","0","39","0","0","0"
"AS","10/26/2018","0085","N248AK","SEA","06:20","06:20","334","346","0","06:42","22","0","0","0","0","0"
"AS","10/26/2018","0745","N247AK","SEA","15:20","15:28","333","348","8","15:56","28","8","0","15","0","0"
"AS","10/26/2019","0085","N495AS","SEA","06:30","07:11","335","317","41","07:30","19","0","0","0","0","23"
"AS","10/26/2019","0745","N294AK","SEA","15:05","15:31","340","326","26","15:46","15","0","0","0","0","0"
"AS","10/27/2015","0745","N549AS","SEA","18:40","19:08","325","327","28","19:31","23","0","28","2","0","0"
"AS","10/27/2015","0749","N581AS","SEA","07:00","07:02","325","301","2","07:14","12","0","0","0","0","0"
"AS","10/27/2016","0749","N462AS","SEA","07:00","06:53","320","319","-7","07:05","12","0","0","0","0","0"
"AS","10/27/2016","0777","N457AS","SEA","18:40","18:45","325","356","5","19:39","54","0","0","36","0","0"
"AS","10/27/2017","0085","N251AK","SEA","06:45","06:47","331","304","2","07:02","15","0","0","0","0","0"
"AS","10/27/2017","0745","N407AS","SEA","16:13","20:36","325","296","263","20:54","18","234","0","0","0","0"
"AS","10/27/2018","0085","N428AS","SEA","06:20","06:15","334","348","-5","06:28","13","0","0","0","0","0"
"AS","10/27/2018","0745","N283AK","SEA","15:20","15:11","333","337","-9","15:33","22","0","0","0","0","0"
"AS","10/27/2019","0085","N214AK","SEA","06:30","06:25","335","341","-5","06:39","14","0","0","0","0","0"
"AS","10/27/2019","0745","N287AK","SEA","15:05","16:11","340","316","66","16:24","13","42","0","0","0","0"
"AS","10/28/2015","0745","N549AS","SEA","18:40","18:27","325","336","-13","18:41","14","0","0","0","0","0"
"AS","10/28/2015","0749","N526AS","SEA","07:00","06:53","325","311","-7","07:08","15","0","0","0","0","0"
"AS","10/28/2016","0749","N516AS","SEA","07:00","06:52","320","320","-8","07:09","17","0","0","0","0","0"
"AS","10/28/2016","0777","N486AS","SEA","18:40","18:33","325","316","-7","18:53","20","0","0","0","0","0"
"AS","10/28/2017","0085","N408AS","SEA","06:45","06:39","331","314","-6","06:56","17","0","0","0","0","0"
"AS","10/28/2017","0745","N413AS","SEA","16:13","16:12","325","310","-1","16:27","15","0","0","0","0","0"
"AS","10/28/2018","0745","N461AS","SEA","15:20","15:14","333","356","-6","15:32","18","0","0","17","0","0"
"AS","10/28/2019","0085","N434AS","SEA","06:30","06:31","335","342","1","07:00","29","0","0","0","0","0"
"AS","10/28/2019","0745","N472AS","SEA","15:05","15:11","340","323","6","15:38","27","0","0","0","0","0"
"AS","10/29/2015","0745","N552AS","SEA","18:40","18:39","325","314","-1","18:54","15","0","0","0","0","0"
"AS","10/29/2015","0749","N519AS","SEA","07:00","07:07","325","328","7","07:22","15","0","0","0","0","0"
"AS","10/29/2016","0749","N584AS","SEA","07:00","06:52","320","321","-8","07:18","26","0","0","0","0","0"
"AS","10/29/2016","0777","N481AS","SEA","18:40","18:33","325","329","-7","18:49","16","0","0","0","0","0"
"AS","10/29/2017","0085","N419AS","SEA","06:45","07:53","331","328","68","08:05","12","65","0","0","0","0"
"AS","10/29/2017","0745","N585AS","SEA","16:13","16:20","325","338","7","16:38","18","7","0","13","0","0"
"AS","10/29/2018","0085","N457AS","SEA","06:20","06:19","334","348","-1","06:39","20","0","0","0","0","0"
"AS","10/29/2018","0745","N267AK","SEA","15:20","15:16","333","335","-4","15:40","24","0","0","0","0","0"
"AS","10/29/2019","0085","N264AK","SEA","06:30","06:25","335","335","-5","06:47","22","0","0","0","0","0"
"AS","10/29/2019","0745","N278AK","SEA","15:05","15:05","340","346","0","15:34","29","0","0","0","0","0"
"AS","10/30/2015","0745","N549AS","SEA","18:40","18:35","325","349","-5","18:52","17","0","0","19","0","0"
"AS","10/30/2015","0749","N519AS","SEA","07:00","06:51","325","332","-9","07:08","17","0","0","0","0","0"
"AS","10/30/2016","0777","N478AS","SEA","18:40","18:40","325","322","0","18:53","13","0","0","0","0","0"
"AS","10/30/2017","0085","N493AS","SEA","06:45","06:43","331","337","-2","07:12","29","0","0","0","0","0"
"AS","10/30/2017","0745","N581AS","SEA","16:13","16:10","325","333","-3","16:25","15","0","0","0","0","0"
"AS","10/30/2018","0085","N457AS","SEA","06:20","06:13","334","347","-7","06:30","17","0","0","0","0","0"
"AS","10/30/2018","0745","N448AS","SEA","15:20","15:15","333","345","-5","15:32","17","0","0","0","0","0"
"AS","10/30/2019","0745","N478AS","SEA","15:05","14:56","340","317","-9","15:20","24","0","0","0","0","0"
"AS","10/31/2015","0745","N517AS","SEA","18:40","18:54","325","341","14","19:11","17","0","0","16","0","14"
"AS","10/31/2015","0749","N556AS","SEA","07:00","06:50","325","338","-10","07:01","11","0","0","0","0","0"
"AS","10/31/2016","0749","N434AS","SEA","07:00","06:53","320","326","-7","07:06","13","0","0","0","0","0"
"AS","10/31/2016","0777","N248AK","SEA","18:40","18:35","325","321","-5","18:46","11","0","0","0","0","0"
"AS","10/31/2017","0745","N462AS","SEA","16:13","16:04","325","340","-9","16:26","22","0","0","0","0","0"
"AS","10/31/2018","0745","N474AS","SEA","15:20","15:13","333","325","-7","15:30","17","0","0","0","0","0"
"AS","10/31/2019","0085","N459AS","SEA","06:30","06:24","335","337","-6","06:37","13","0","0","0","0","0"
"AS","10/31/2019","0745","N448AS","SEA","15:05","15:16","340","325","11","15:29","13","0","0","0","0","0"
"AS","11/01/2015","0745","N529AS","SEA","18:40","18:35","335","330","-5","18:49","14","0","0","0","0","0"
"AS","11/01/2015","0749","N526AS","SEA","07:00","06:52","330","329","-8","07:04","12","0","0","0","0","0"
"AS","11/01/2016","0749","N579AS","SEA","07:00","06:50","320","321","-10","07:05","15","0","0","0","0","0"
"AS","11/01/2016","0777","N471AS","SEA","18:40","18:36","325","325","-4","18:51","15","0","0","0","0","0"
"AS","11/01/2017","0745","N274AK","SEA","16:13","16:06","325","352","-7","16:19","13","0","0","20","0","0"
"AS","11/01/2018","0085","N520AS","SEA","06:20","07:00","334","324","40","07:10","10","30","0","0","0","0"
"AS","11/01/2018","0745","N278AK","SEA","15:20","15:14","333","331","-6","15:30","16","0","0","0","0","0"
"AS","11/02/2015","0745","N553AS","SEA","18:40","18:38","335","323","-2","18:52","14","0","0","0","0","0"
"AS","11/02/2015","0749","N534AS","SEA","07:00","07:02","330","341","2","07:16","14","0","0","0","0","0"
"AS","11/02/2016","0777","N237AK","SEA","18:40","18:37","325","329","-3","18:55","18","0","0","0","0","0"
"AS","11/02/2017","0085","N462AS","SEA","06:45","06:34","331","357","-11","06:52","18","0","0","15","0","0"
"AS","11/02/2017","0745","N248AK","SEA","16:13","16:04","325","335","-9","16:13","9","0","0","0","0","0"
"AS","11/02/2018","0085","N557AS","SEA","06:20","06:15","334","343","-5","06:32","17","0","0","0","0","0"
"AS","11/02/2018","0745","N277AK","SEA","15:20","15:12","333","354","-8","15:43","31","0","0","0","0","0"
"AS","11/03/2015","0745","N557AS","SEA","18:40","18:36","335","310","-4","18:51","15","0","0","0","0","0"
"AS","11/03/2015","0749","N546AS","SEA","07:00","06:53","330","320","-7","07:08","15","0","0","0","0","0"
"AS","11/03/2016","0749","N423AS","SEA","07:00","06:53","320","310","-7","07:12","19","0","0","0","0","0"
"AS","11/03/2016","0777","N238AK","SEA","18:40","18:37","325","321","-3","18:53","16","0","0","0","0","0"
"AS","11/03/2017","0085","N238AK","SEA","06:45","06:37","331","344","-8","06:53","16","0","0","0","0","0"
"AS","11/03/2017","0745","N478AS","SEA","16:13","19:19","325","325","186","19:49","30","0","41","0","0","145"
"AS","11/03/2018","0085","N517AS","SEA","06:20","06:13","334","339","-7","06:26","13","0","0","0","0","0"
"AS","11/03/2018","0745","N224AK","SEA","15:20","17:45","333","329","145","18:00","15","0","0","0","0","141"
"AS","11/04/2015","0745","N556AS","SEA","18:40","18:43","335","295","3","18:52","9","0","0","0","0","0"
"AS","11/04/2015","0749","N581AS","SEA","07:00","06:55","330","301","-5","07:08","13","0","0","0","0","0"
"AS","11/04/2016","0749","N593AS","SEA","07:00","06:54","320","307","-6","07:10","16","0","0","0","0","0"
"AS","11/04/2016","0777","N494AS","SEA","18:40","18:45","325","318","5","19:02","17","0","0","0","0","0"
"AS","11/04/2017","0085","N520AS","SEA","06:45","07:26","331","347","41","07:38","12","0","0","16","0","41"
"AS","11/04/2017","0745","N248AK","SEA","16:13","17:16","325","349","63","17:32","16","63","0","24","0","0"
"AS","11/04/2018","0745","N272AK","SEA","15:35","15:20","343","341","-15","15:42","22","0","0","0","0","0"
"AS","11/05/2015","0745","N478AS","SEA","18:40","18:46","335","317","6","19:03","17","0","0","0","0","0"
"AS","11/05/2015","0749","N594AS","SEA","07:00","07:00","330","309","0","07:12","12","0","0","0","0","0"
"AS","11/05/2016","0749","N560AS","SEA","07:00","06:49","320","312","-11","07:07","18","0","0","0","0","0"
"AS","11/05/2016","0777","N263AK","SEA","18:40","18:48","325","304","8","18:58","10","0","0","0","0","0"
"AS","11/05/2017","0085","N459AS","SEA","06:45","06:42","331","332","-3","06:53","11","0","0","0","0","0"
"AS","11/05/2017","0745","N268AK","SEA","15:50","15:53","332","361","3","16:24","31","0","0","32","0","0"
"AS","11/05/2018","0085","N483AS","SEA","06:10","06:03","345","321","-7","06:18","15","0","0","0","0","0"
"AS","11/05/2018","0745","N265AK","SEA","15:35","15:48","343","350","13","16:30","42","13","0","7","0","0"
"AS","11/06/2015","0745","N442AS","SEA","18:40","18:50","335","321","10","19:04","14","0","0","0","0","0"
"AS","11/06/2015","0749","N553AS","SEA","07:00","06:54","330","312","-6","07:09","15","0","0","0","0","0"
"AS","11/06/2016","0749","N407AS","SEA","07:10","07:15","330","301","5","07:31","16","0","0","0","0","0"
"AS","11/06/2016","0777","N479AS","SEA","18:45","18:40","330","303","-5","18:51","11","0","0","0","0","0"
"AS","11/06/2017","0085","N556AS","SEA","06:15","06:29","330","341","14","06:54","25","0","0","11","0","14"
"AS","11/06/2017","0745","N277AK","SEA","15:50","15:49","332","324","-1","16:02","13","0","0","0","0","0"
"AS","11/06/2018","0745","N224AK","SEA","15:35","15:27","343","330","-8","15:43","16","0","0","0","0","0"
"AS","11/07/2015","0745","N431AS","SEA","18:40","18:35","335","314","-5","18:51","16","0","0","0","0","0"
"AS","11/07/2015","0749","N440AS","SEA","07:00","06:57","330","320","-3","07:14","17","0","0","0","0","0"
"AS","11/07/2016","0749","N529AS","SEA","07:10","07:13","330","327","3","07:48","35","0","0","0","0","0"
"AS","11/07/2016","0777","N517AS","SEA","18:45","18:46","330","310","1","19:07","21","0","0","0","0","0"
"AS","11/07/2017","0085","N419AS","SEA","06:15","06:11","330","337","-4","06:27","16","0","0","0","0","0"
"AS","11/07/2017","0745","N423AS","SEA","15:50","15:54","332","348","4","16:22","28","0","0","20","0","0"
"AS","11/07/2018","0745","N281AK","SEA","15:35","15:25","343","352","-10","15:44","19","0","0","0","0","0"
"AS","11/08/2015","0745","N481AS","SEA","18:40","18:49","335","305","9","19:06","17","0","0","0","0","0"
"AS","11/08/2015","0749","N435AS","SEA","07:00","07:00","330","295","0","07:09","9","0","0","0","0","0"
"AS","11/08/2016","0749","N607AS","SEA","07:10","07:07","330","313","-3","07:23","16","0","0","0","0","0"
"AS","11/08/2016","0777","N434AS","SEA","18:45","18:45","330","300","0","18:56","11","0","0","0","0","0"
"AS","11/08/2017","0745","N238AK","SEA","15:50","15:50","332","340","0","16:05","15","0","0","0","0","0"
"AS","11/08/2018","0085","N287AK","SEA","06:10","08:36","345","347","146","09:01","25","146","0","2","0","0"
"AS","11/08/2018","0745","N293AK","SEA","15:35","15:32","343","361","-3","16:04","32","0","0","15","0","0"
"AS","11/09/2015","0745","N487AS","SEA","18:40","18:41","335","315","1","19:04","23","0","0","0","0","0"
"AS","11/09/2015","0749","N518AS","SEA","07:00","07:05","330","301","5","07:21","16","0","0","0","0","0"
"AS","11/09/2016","0777","N442AS","SEA","18:45","18:48","330","290","3","19:04","16","0","0","0","0","0"
"AS","11/09/2017","0085","N495AS","SEA","06:15","06:35","330","328","20","06:48","13","0","0","0","0","18"
"AS","11/09/2017","0745","N453AS","SEA","15:50","15:43","332","338","-7","16:02","19","0","0","0","0","0"
"AS","11/09/2018","0085","N431AS","SEA","06:10","06:07","345","325","-3","06:22","15","0","0","0","0","0"
"AS","11/09/2018","0745","N479AS","SEA","15:35","16:03","343","350","28","16:25","22","14","0","7","0","14"
"AS","11/10/2015","0745","N486AS","SEA","18:40","18:35","335","330","-5","18:53","18","0","0","0","0","0"
"AS","11/10/2015","0749","N433AS","SEA","07:00","06:51","330","324","-9","07:07","16","0","0","0","0","0"
"AS","11/10/2016","0749","N479AS","SEA","07:10","07:06","330","327","-4","07:21","15","0","0","0","0","0"
"AS","11/10/2016","0777","N472AS","SEA","18:45","20:50","330","288","125","21:05","15","83","0","0","0","0"
"AS","11/10/2017","0085","N477AS","SEA","06:15","06:19","330","328","4","06:29","10","0","0","0","0","0"
"AS","11/10/2017","0745","N266AK","SEA","15:50","15:43","332","338","-7","15:58","15","0","0","0","0","0"
"AS","11/10/2018","0085","N267AK","SEA","06:10","06:47","345","338","37","07:02","15","0","0","0","0","30"
"AS","11/10/2018","0745","N287AK","SEA","15:35","15:29","343","319","-6","15:41","12","0","0","0","0","0"
"AS","11/11/2015","0745","N433AS","SEA","18:40","18:38","335","326","-2","18:51","13","0","0","0","0","0"
"AS","11/11/2015","0749","N419AS","SEA","07:00","06:57","330","319","-3","07:16","19","0","0","0","0","0"
"AS","11/11/2016","0749","N491AS","SEA","07:10","07:03","330","316","-7","07:21","18","0","0","0","0","0"
"AS","11/11/2016","0777","N467AS","SEA","18:45","18:54","330","303","9","19:12","18","0","0","0","0","0"
"AS","11/11/2017","0085","N434AS","SEA","06:15","06:10","330","330","-5","06:23","13","0","0","0","0","0"
"AS","11/11/2017","0745","N263AK","SEA","15:50","15:50","332","325","0","16:00","10","0","0","0","0","0"
"AS","11/11/2018","0745","N408AS","SEA","15:35","15:39","343","333","4","15:56","17","0","0","0","0","0"
"AS","11/12/2015","0745","N442AS","SEA","18:40","18:51","335","350","11","19:02","11","11","0","15","0","0"
"AS","11/12/2015","0749","N423AS","SEA","07:00","06:54","330","330","-6","07:11","17","0","0","0","0","0"
"AS","11/12/2016","0749","N462AS","SEA","07:10","07:03","330","289","-7","07:15","12","0","0","0","0","0"
"AS","11/12/2016","0777","N260AK","SEA","18:45","19:04","330","305","19","19:27","23","0","0","0","0","0"
"AS","11/12/2017","0745","N266AK","SEA","15:50","15:57","332","327","7","16:07","10","0","0","0","0","0"
"AS","11/12/2018","0085","N469AS","SEA","06:10","06:10","345","315","0","06:27","17","0","0","0","0","0"
"AS","11/12/2018","0745","N274AK","SEA","15:35","15:44","343","320","9","16:04","20","0","0","0","0","0"
"AS","11/13/2015","0745","N469AS","SEA","18:40","18:34","335","341","-6","18:53","19","0","0","0","0","0"
"AS","11/13/2015","0749","N593AS","SEA","07:00","06:55","330","347","-5","07:09","14","0","0","0","0","0"
"AS","11/13/2016","0777","N495AS","SEA","18:45","18:45","330","341","0","18:59","14","0","0","0","0","0"
"AS","11/13/2017","0085","N461AS","SEA","06:15","06:53","330","310","38","07:05","12","0","0","0","0","18"
"AS","11/13/2017","0745","N457AS","SEA","15:50","15:53","332","347","3","16:08","15","0","0","18","0","0"
"AS","11/13/2018","0745","N273AK","SEA","15:35","15:21","343","330","-14","15:45","24","0","0","0","0","0"
"AS","11/14/2015","0745","N553AS","SEA","18:40","18:38","335","318","-2","18:58","20","0","0","0","0","0"
"AS","11/14/2015","0749","N486AS","SEA","07:00","06:59","330","322","-1","07:11","12","0","0","0","0","0"
"AS","11/14/2016","0749","N478AS","SEA","07:10","07:08","330","330","-2","07:22","14","0","0","0","0","0"
"AS","11/14/2016","0777","N434AS","SEA","18:45","18:47","330","330","2","19:02","15","0","0","0","0","0"
"AS","11/14/2017","0085","N434AS","SEA","06:15","06:06","330","356","-9","06:24","18","0","0","17","0","0"
"AS","11/14/2017","0745","N267AK","SEA","15:50","15:44","332","350","-6","15:57","13","0","0","0","0","0"
"AS","11/14/2018","0745","N284AK","SEA","15:35","15:30","343","330","-5","15:52","22","0","0","0","0","0"
"AS","11/15/2015","0745","N590AS","SEA","18:40","18:52","335","315","12","19:02","10","0","0","0","0","0"
"AS","11/15/2015","0749","N469AS","SEA","07:00","06:51","330","305","-9","07:09","18","0","0","0","0","0"
"AS","11/15/2016","0749","N644AS","SEA","07:10","07:17","330","342","7","07:30","13","7","0","12","0","0"
"AS","11/15/2016","0777","N428AS","SEA","18:45","18:39","330","344","-6","18:54","15","0","0","0","0","0"
"AS","11/15/2017","0745","N459AS","SEA","15:50","15:49","332","353","-1","16:10","21","0","0","20","0","0"
"AS","11/15/2018","0085","N442AS","SEA","06:10","06:10","345","338","0","06:29","19","0","0","0","0","0"
"AS","11/15/2018","0745","N453AS","SEA","15:35","15:33","343","354","-2","16:04","31","0","0","0","0","0"
